GeneName GeneCluster chr start end
22090 ENSG00000081913 46 18 62715450 62980433
22091 ENSG00000095637 46 10 95311771 95561414
22092 ENSG00000235548 46 2 156033247 156034080
22093 ENSG00000117266 46 1 205504595 205532793
22094 ENSG00000132744 46 11 67642555 67650659
22095 ENSG00000165643 46 9 135693407 135699528
22096 ENSG00000181856 46 17 7281667 7288257
22097 ENSG00000104808 46 19 48933682 48944969
22098 ENSG00000163377 46 3 68731766 68953297
22099 ENSG00000128849 46 15 57375967 57550727
22100 ENSG00000170522 46 4 110045846 110199199
22101 ENSG00000135917 46 2 227685210 227718012
22102 ENSG00000236117 46 22 43400331 43409681
22103 ENSG00000162105 46 11 70467856 71252577
22104 ENSG00000261685 46 NA NA NA
22105 ENSG00000008226 46 3 38039205 38124025
22106 ENSG00000168477 46 6 32041154 32115334
22107 ENSG00000230773 46 2 47941696 48240983
22108 ENSG00000053108 46 5 133196455 133612564
22109 ENSG00000112818 46 6 46793390 46839782
22110 ENSG00000156298 46 X 38561370 38688920
22111 ENSG00000204963 46 5 140834248 141012344
22112 ENSG00000009724 46 1 11026523 11047233
22113 ENSG00000198692 46 Y 20575725 20593154
22114 ENSG00000113303 46 5 180899077 180950906
22115 ENSG00000185056 46 5 173973779 174006140
22116 ENSG00000261970 46 6 79552794 79553160
22117 ENSG00000018236 46 12 40692442 41072418
22118 ENSG00000267868 46 13 112964835 112966131
22119 ENSG00000044446 46 X 18892300 18984598
22120 ENSG00000170615 46 7 103352730 103446177
22121 ENSG00000250722 46 5 42799880 42887392
22122 ENSG00000188488 46 14 94561442 94593120
22123 ENSG00000243836 46 7 151409161 151413354
22124 ENSG00000234773 46 19 12195015 12237767
22125 ENSG00000224307 46 9 129282458 129285728
22126 ENSG00000235280 46 13 112967484 112968824
22127 ENSG00000156395 46 10 104641101 105265235
22128 ENSG00000164300 46 5 80111651 80256079
22129 ENSG00000169174 46 1 55039548 55064852
22130 ENSG00000168229 46 14 52267713 52276724
22131 ENSG00000214796 46 1 202851828 202861620
22132 ENSG00000229754 46 2 218059155 218065729
22133 ENSG00000163032 46 2 17539126 17657018
22134 ENSG00000257877 46 NA NA NA
22135 ENSG00000006659 46 19 39704306 39709444
22136 ENSG00000107593 46 10 100288154 100330486
22137 ENSG00000254959 46 7 30752137 30892081
22138 ENSG00000204584 46 17 49845910 49848837
22139 ENSG00000151224 46 10 80271820 80289684
22140 ENSG00000005844 46 16 30472658 30523185
22141 ENSG00000160191 46 21 42653636 42775509
22142 ENSG00000226383 46 2 156011530 156254950
22143 ENSG00000090534 46 3 184371935 184378144
22144 ENSG00000230178 46 5 181367268 181368262
22145 ENSG00000204466 46 NA NA NA
22146 ENSG00000236535 46 1 174009267 174016206
22147 ENSG00000141433 46 18 904943 912172
22148 ENSG00000262381 46 16 10724620 10725296
22149 ENSG00000243709 46 1 225886282 225911382
22150 ENSG00000185666 46 22 32512552 33058372
22151 ENSG00000271937 46 3 44337941 44338552
22152 ENSG00000146755 46 7 73312539 73328082
22153 ENSG00000230863 46 1 75641346 75642087
22154 ENSG00000219712 46 6 669081 670307
22155 ENSG00000168243 46 1 235547687 235650754
22156 ENSG00000250061 46 5 163012265 163437326
22157 ENSG00000036672 46 11 119355215 119381726
22158 ENSG00000118407 46 6 75291859 75493738
22159 ENSG00000229146 46 9 66082350 66083187
22160 ENSG00000266830 46 17 28246454 28248006
22161 ENSG00000182531 46 10 15007861 15008884
22162 ENSG00000042980 46 8 24294040 24359018
22163 ENSG00000145824 46 5 135570679 135579279
22164 ENSG00000213067 46 7 56597379 56598342
22165 ENSG00000163141 46 1 151036570 151047600
22166 ENSG00000164007 46 1 42733093 42740254
22167 ENSG00000130821 46 X 153688099 153696593
22168 ENSG00000167588 46 12 50103819 50111319
22169 ENSG00000092421 46 5 116443616 116574934
22170 ENSG00000173578 46 3 46017024 46027742
22171 ENSG00000101203 46 20 63293186 63334851
22172 ENSG00000111181 46 12 190077 214570
22173 ENSG00000136883 46 9 114086126 114099227
22174 ENSG00000259690 46 15 29373602 29376956
22175 ENSG00000197870 46 12 11265924 11269805
22176 ENSG00000244617 46 2 69960089 69962265
22177 ENSG00000263400 46 17 10729777 10815164
22178 ENSG00000249159 46 5 8387638 8457564
22179 ENSG00000146839 46 7 100733626 100797797
22180 ENSG00000189316 46 7 64888527 64890100
22181 ENSG00000258099 46 12 111599498 111600256
22182 ENSG00000272334 46 3 36973117 36973672
22183 ENSG00000204650 46 17 45620328 45655156
22184 ENSG00000205212 46 17 20836447 20896140
22185 ENSG00000158869 46 1 161215234 161220699
22186 ENSG00000179761 46 17 28950513 29057220
22187 ENSG00000002933 46 7 150800403 150805120
22188 ENSG00000173262 46 12 7812512 7891148
22189 ENSG00000184224 46 11 67602880 67606706
22190 ENSG00000259200 46 15 45705078 45931069
22191 ENSG00000101361 46 20 2652145 2658393
22192 ENSG00000163884 46 3 126342635 126357442
22193 ENSG00000163885 46 3 126394939 126436556
22194 ENSG00000128918 46 15 57953424 58497866
22195 ENSG00000125895 46 20 1180561 1185415
22196 ENSG00000145321 46 4 71741693 71804041
22197 ENSG00000174567 46 1 204198160 204214092
22198 ENSG00000261757 46 5 142703782 142705421
22199 ENSG00000105707 46 19 35040506 35066571
22200 ENSG00000052344 46 16 31131433 31135762
22201 ENSG00000132466 46 4 73073376 73258798
22202 ENSG00000183134 46 11 60850940 60855971
22203 ENSG00000187595 46 17 42025576 42098479
22204 ENSG00000008323 46 12 6310436 6328506
22205 ENSG00000257151 46 15 25031873 25036490
22206 ENSG00000231259 46 2 87031815 87053069
22207 ENSG00000171119 46 19 5823802 5828324
22208 ENSG00000116133 46 1 54849633 54887218
22209 ENSG00000267221 46 17 42038232 42050614
22210 ENSG00000049759 46 18 58044367 58401540
22211 ENSG00000108306 46 17 39252644 39402523
22212 ENSG00000247363 46 12 68674371 68687755
22213 ENSG00000179930 46 1 182054570 182061712
22214 ENSG00000127412 46 7 142908101 142933808
22215 ENSG00000230426 46 1 187641226 187643860
22216 ENSG00000183579 46 22 28883592 29057487
22217 ENSG00000169856 46 15 52756989 52791078
22218 ENSG00000101200 46 20 3082556 3084724
22219 ENSG00000163864 46 3 139560180 139678017
22220 ENSG00000080293 46 2 119439843 119525301
22221 ENSG00000105668 46 19 35666516 35678483
22222 ENSG00000118785 46 4 87975650 87983426
22223 ENSG00000164867 46 7 150990995 151014588
22224 ENSG00000186020 46 19 36534774 36605276
22225 ENSG00000227083 46 X 147900178 147901459
22226 ENSG00000203401 46 NA NA NA
22227 ENSG00000203403 46 NA NA NA
22228 ENSG00000245848 46 19 33299934 33302564
22229 ENSG00000120903 46 8 27459761 27479883
22230 ENSG00000257542 46 12 52079696 52108261
22231 ENSG00000268156 46 NA NA NA
22232 ENSG00000273036 46 9 38540567 38545372
22233 ENSG00000108381 46 17 3472374 3503419
22234 ENSG00000138759 46 4 78057570 78544269
22235 ENSG00000123243 46 10 7559270 7666998
22236 ENSG00000228496 46 2 11681460 11683328
22237 ENSG00000213876 46 17 7140930 7141592
22238 ENSG00000225872 46 19 35785697 35797902
22239 ENSG00000272797 46 3 168927475 168927919
22240 ENSG00000232526 46 2 42463139 42463997
22241 ENSG00000249853 46 6 114055586 114343045
22242 ENSG00000115657 46 2 219209768 219218990
22243 ENSG00000153902 46 19 35124513 35142451
22244 ENSG00000260837 46 2 8721134 8722686
22245 ENSG00000143627 46 1 155289839 155301434
22246 ENSG00000099617 46 19 1286154 1300237
22247 ENSG00000114739 46 3 38453851 38493142
22248 ENSG00000165194 46 X 100291644 100410273
22249 ENSG00000197520 46 1 222737207 222750805
22250 ENSG00000107443 46 10 96043394 96060870
22251 ENSG00000124602 46 6 41026911 41039217
22252 ENSG00000213160 46 2 169694488 169776989
22253 ENSG00000211459 46 MT 648 1601
22254 ENSG00000233864 46 Y 12662334 12692233
22255 ENSG00000213777 46 19 53503392 53512687
22256 ENSG00000154080 46 18 26906481 27185317
22257 ENSG00000170542 46 6 2887266 2903280
22258 ENSG00000132164 46 3 10816200 10940733
22259 ENSG00000022355 46 5 161847063 161899981
22260 ENSG00000165863 46 10 116663696 116670264
22261 ENSG00000151136 46 12 107318413 107659642
22262 ENSG00000099804 46 19 531712 542092
22263 ENSG00000214999 46 17 8079482 8081565
22264 ENSG00000164050 46 3 48403854 48430051
22265 ENSG00000237223 46 2 108322238 108353799
22266 ENSG00000163251 46 2 207762586 207769563
22267 ENSG00000267793 46 Y 19598188 19598757
22268 ENSG00000254061 46 8 33436268 33436700
22269 ENSG00000100373 46 22 45284982 45295874
22270 ENSG00000054690 46 14 67533301 67589612
22271 ENSG00000186806 46 19 51331536 51342124
22272 ENSG00000251568 46 5 5375723 5376836
22273 ENSG00000171759 46 12 102836885 102958410
22274 ENSG00000230058 46 NA NA NA
22275 ENSG00000248729 46 5 5395378 5395957
22276 ENSG00000067646 46 Y 2935281 2982506
22277 ENSG00000129167 46 11 18017564 18042426
22278 ENSG00000149300 46 11 111918032 111926872
22279 ENSG00000154556 46 4 185585444 185956652
22280 ENSG00000166473 46 16 81100875 81220370
22281 ENSG00000167798 46 19 10037803 10074135
22282 ENSG00000240453 46 NA NA NA
22283 ENSG00000241418 46 X 131795657 131796167
22284 ENSG00000141497 46 17 4740015 4746119
22285 ENSG00000270923 46 7 141787815 141788640
22286 ENSG00000236714 46 5 142745600 142760998
22287 ENSG00000168763 46 2 96816245 96833911
22288 ENSG00000108849 46 17 43940804 43942468
22289 ENSG00000260776 46 15 77914217 77926846
22290 ENSG00000260021 46 1 202810238 202810829
22291 ENSG00000118194 46 1 201359008 201377762
22292 ENSG00000267504 46 18 58371566 58372666
22293 ENSG00000215022 46 6 13264861 13295586
22294 ENSG00000270246 46 15 25041918 25042428
22295 ENSG00000223486 46 X 40009276 40012182
22296 ENSG00000234503 46 22 21177892 21179875
22297 ENSG00000225420 46 2 88538720 88575610
22298 ENSG00000184481 46 X 71096197 71103535
22299 ENSG00000187682 46 X 48826513 48830138
22300 ENSG00000223813 46 7 29514225 29563670
22301 ENSG00000219073 46 1 21977021 21998642
22302 ENSG00000215595 46 20 1203454 1208274
22303 ENSG00000179023 46 1 18480982 18486126
22304 ENSG00000130054 46 X 69505241 69532508
22305 ENSG00000174804 46 11 86945679 86955391
22306 ENSG00000231473 46 13 48296513 48303661
22307 ENSG00000128253 46 22 32190435 32203477
22308 ENSG00000176402 46 7 99923269 99929620
22309 ENSG00000100031 46 22 24583750 24629005
22310 ENSG00000119862 46 2 64453969 64461381
22311 ENSG00000123405 46 12 54292111 54301121
22312 ENSG00000214456 46 19 4522531 4535224
22313 ENSG00000184697 46 16 3014712 3020071
22314 ENSG00000167711 46 17 1742836 1755268
22315 ENSG00000198799 46 1 113073209 113132260
22316 ENSG00000203690 46 6 167357031 167384510
22317 ENSG00000140807 46 16 50548330 50649249
22318 ENSG00000215878 46 6 138402585 138403560
22319 ENSG00000187997 46 17 78146353 78166177
22320 ENSG00000142405 46 19 53793603 53824394
22321 ENSG00000158715 46 1 205657851 205680459
22322 ENSG00000198780 46 5 74777574 74866951
22323 ENSG00000255798 46 NA NA NA
22324 ENSG00000124205 46 20 59300427 59325992
22325 ENSG00000176387 46 16 67430652 67437553
22326 ENSG00000143110 46 1 111473792 111478512
22327 ENSG00000251456 46 5 124734618 124735175
22328 ENSG00000260396 46 NA NA NA
22329 ENSG00000237390 46 1 156388226 156395609
22330 ENSG00000214128 46 7 138797952 138838101
22331 ENSG00000249790 46 12 8788257 8795789
22332 ENSG00000230537 46 9 91104957 91107304
22333 ENSG00000138336 46 10 68560656 68694482
22334 ENSG00000102383 46 X 75368427 75523502
22335 ENSG00000263241 46 16 10718633 10719762
22336 ENSG00000258430 46 14 104769349 104770271
22337 ENSG00000076826 46 19 7595902 7618304
22338 ENSG00000151364 46 11 78015715 78046191
22339 ENSG00000237422 46 9 91119138 91163087
22340 ENSG00000134548 46 12 21526307 21537377
22341 ENSG00000108622 46 17 64002594 64020634
22342 ENSG00000129824 46 Y 2841486 2932000
22343 ENSG00000068078 46 4 1793307 1808872
22344 ENSG00000267787 46 18 57639455 57738044
22345 ENSG00000164398 46 5 131949973 132012243
22346 ENSG00000197705 46 18 32672671 32773062
22347 ENSG00000167619 46 19 42313325 42325062
22348 ENSG00000060656 46 1 29236516 29326813
22349 ENSG00000158457 46 7 129144892 129169697
22350 ENSG00000137474 46 11 77128264 77215239
22351 ENSG00000273381 46 9 91206175 91210299
22352 ENSG00000259005 46 14 74474007 74474864
22353 ENSG00000105205 46 19 39731250 39738028
22354 ENSG00000176532 46 7 29563811 29567295
22355 ENSG00000102890 46 16 67199111 67204029
22356 ENSG00000163736 46 4 73987038 73988197
22357 ENSG00000163737 46 4 73981077 73982124
22358 ENSG00000157992 46 2 27442366 27446481
22359 ENSG00000178201 46 19 57454790 57457142
22360 ENSG00000185477 46 4 89236386 89308010
22361 ENSG00000171786 46 1 160367067 160372848
22362 ENSG00000196660 46 1 219685427 219958647
22363 ENSG00000204531 46 6 31164337 31180731
22364 ENSG00000144040 46 2 72942036 73075619
22365 ENSG00000242384 46 NA NA NA
22366 ENSG00000178814 46 8 144051266 144063965
22367 ENSG00000227885 46 6 53740749 53747022
22368 ENSG00000228682 46 NA NA NA
22369 ENSG00000254444 46 11 6108135 6185576
22370 ENSG00000258941 46 14 39233902 39350423
22371 ENSG00000180988 46 11 5820314 5821348
22372 ENSG00000132677 46 1 156369212 156385219
22373 ENSG00000187772 46 6 104936616 105083332
22374 ENSG00000261821 46 15 74365435 74371211
22375 ENSG00000250536 46 1 214605470 214608840
22376 ENSG00000125409 46 17 15303811 15341641
22377 ENSG00000260086 46 16 48623436 48744921
22378 ENSG00000106538 46 7 150338317 150341674
22379 ENSG00000182378 46 X 276322 303356
22380 ENSG00000184160 46 4 3766348 3768526
22381 ENSGR0000182378.8 46 NA NA NA
22382 ENSG00000260257 46 20 32856621 32858751
22383 ENSG00000170412 46 17 74424851 74451653
22384 ENSG00000198429 46 19 11887784 11914329
22385 ENSG00000140478 46 15 75258558 75295530
22386 ENSG00000153446 46 16 5044122 5066110
22387 ENSG00000257767 46 12 111753890 111791418
22388 ENSG00000242013 46 NA NA NA
22389 ENSG00000102001 46 X 49205063 49233371
22390 ENSG00000129946 46 19 416583 460996
22391 ENSG00000259151 46 14 89290205 89291594
22392 ENSG00000268324 46 3 46557398 46559694
22393 ENSG00000167614 46 19 54415219 54436900
22394 ENSG00000102996 46 16 58025566 58046901
22395 ENSG00000057468 46 1 75796882 75913238
22396 ENSG00000226510 46 19 35667948 35673291
22397 ENSG00000175329 46 22 35066136 35087387
22398 ENSG00000175497 46 2 114442299 115845752
22399 ENSG00000198203 46 2 108288639 108309915
22400 ENSG00000214725 46 16 29863593 29868053
22401 ENSG00000129521 46 14 33924231 34462774
22402 ENSG00000110799 46 12 5948874 6124770
22403 ENSG00000143125 46 1 110451200 110457354
22404 ENSG00000262758 46 NA NA NA
22405 ENSG00000079393 46 10 75094432 75109221
22406 ENSG00000111110 46 12 62643982 62935037
22407 ENSG00000112494 46 6 167271169 167316019
22408 ENSG00000057593 46 13 113105788 113120681
22409 ENSG00000168356 46 3 38845769 38950561
22410 ENSG00000234592 46 X 129041536 129043183
22411 ENSG00000240024 46 3 183447608 183456013
22412 ENSG00000180884 46 19 34956354 34964049
22413 ENSG00000012817 46 Y 19703865 19744939
22414 ENSG00000010327 46 3 52495338 52524495
22415 ENSG00000168970 46 15 41828095 41848155
22416 ENSG00000259785 46 NA NA NA
22417 ENSG00000185097 46 NA NA NA
22418 ENSG00000166816 46 16 75111860 75116771
22419 ENSG00000127362 46 7 141764097 141765197
22420 ENSG00000127366 46 7 141790217 141791367
22421 ENSG00000127364 46 7 141778442 141780819
22422 ENSG00000159166 46 1 201373244 201399915
22423 ENSG00000145832 46 5 135834649 135888637
22424 ENSG00000143869 46 2 20666664 20679245
22425 ENSG00000236155 46 1 26209741 26229840
22426 ENSG00000068024 46 2 239048168 239401654
22427 ENSG00000206159 46 Y 12354416 12420456
22428 ENSG00000158769 46 1 160995211 161021348
22429 ENSG00000230734 46 9 117180628 117181095
22430 ENSG00000231817 46 13 46455135 46486506
22431 ENSG00000139219 46 12 47972965 48004486
22432 ENSG00000259723 46 20 53453058 53504314
22433 ENSG00000214397 46 NA NA NA
22434 ENSG00000139988 46 14 67701886 67734452
22435 ENSG00000141738 46 17 39737927 39747291
22436 ENSG00000181333 46 11 94021361 94113751
22437 ENSG00000160867 46 5 177086886 177098144
22438 ENSG00000175785 46 14 93718298 93788481
22439 ENSG00000093134 46 6 132722787 132734765
22440 ENSG00000261308 46 12 51820459 51822415
22441 ENSG00000250616 46 16 30096430 30104116
22442 ENSG00000185015 46 8 85220587 85284073
22443 ENSG00000092067 46 14 23117304 23119616
22444 ENSG00000259433 46 15 45330209 45332634
22445 ENSG00000143036 46 1 94820342 94895246
22446 ENSG00000225569 46 X 65270913 65273019
22447 ENSG00000261130 46 16 15395754 15515348
22448 ENSG00000162460 46 1 15742422 15747982
22449 ENSG00000178297 46 19 2389771 2426239
22450 ENSG00000160282 46 21 46136262 46155567
22451 ENSG00000147255 46 X 131273506 131578899
22452 ENSG00000147257 46 X 133535745 133985895
22453 ENSG00000135248 46 7 128709061 128731743
22454 ENSG00000260197 46 Y 19691941 19694606
22455 ENSG00000173213 46 18 47390 49557
22456 ENSG00000111684 46 12 6976186 7018510
22457 ENSG00000185674 46 2 99242246 99255282
22458 ENSG00000182885 46 16 57668187 57689378
22459 ENSG00000228339 46 10 20350049 20351100
22460 ENSG00000255545 46 11 134436473 134505661
22461 ENSG00000133665 46 10 80344745 80368073
22462 ENSG00000188234 46 10 45825594 45853875
22463 ENSG00000144485 46 2 238238267 238240662
22464 ENSG00000238269 46 X 55075063 55078909
22465 ENSG00000262943 46 17 6853861 6954107
22466 ENSG00000006695 46 17 14069496 14208677
22467 ENSG00000003400 46 2 201182881 201229406
22468 ENSG00000268485 46 NA NA NA
22469 ENSG00000206557 46 3 32818018 32897826
22470 ENSG00000130035 46 12 4720341 4851927
22471 ENSG00000235565 46 NA NA NA
22472 ENSG00000214491 46 22 30522799 30546682
22473 ENSG00000250412 46 4 119334329 119378233
22474 ENSG00000240471 46 3 119791829 119792553
22475 ENSG00000248663 46 5 117415509 117546298
22476 ENSG00000167261 46 16 67987394 68000586
22477 ENSG00000272502 46 8 120812219 120813359
22478 ENSG00000146904 46 7 143390289 143408892
22479 ENSG00000175832 46 17 43527844 43579620
22480 ENSG00000222019 46 16 90039761 90047773
22481 ENSG00000242252 46 1 156241962 156243321
22482 ENSG00000164344 46 4 186208979 186258471
22483 ENSG00000203859 46 1 119414931 119423035
22484 ENSG00000005187 46 16 20610243 20797581
22485 ENSG00000256995 46 12 22699859 23174125
22486 ENSG00000176092 46 1 26321859 26354130
22487 ENSG00000241570 46 3 142960650 143001559
22488 ENSG00000236924 46 9 6645956 6670635
22489 ENSG00000230269 46 6 3182744 3195756
22490 ENSG00000119614 46 14 74239472 74262738
22491 ENSG00000188176 46 17 4583999 4608319
22492 ENSG00000259674 46 15 59406963 59408154
22493 ENSG00000197471 46 16 29662979 29670876
22494 ENSG00000166165 46 14 103519659 103523111
22495 ENSG00000205116 46 1 1426128 1427787
22496 ENSG00000095932 46 19 3473986 3480542
22497 ENSG00000134755 46 18 31058840 31102415
22498 ENSG00000215630 46 5 71197646 71208130
22499 ENSG00000237640 46 7 99929392 99948620
