GeneID Module chr start end
22289 ENSG00000176887.5 darkred 2 5692667 5701385
22290 ENSG00000010322.11 lightyellow 3 52455118 52493071
22291 ENSG00000266610.1 violet 12 100158502 100158765
22292 ENSG00000163873.5 darkturquoise 1 36795527 37034129
22293 ENSG00000204460.3 purple 2 129242173 129273848
22294 ENSG00000244128.1 darkolivegreen 3 165206960 165655423
22295 ENSG00000135744.7 violet 1 230702523 230714297
22296 ENSG00000265713.1 blue 17 29775747 29776701
22297 ENSG00000159363.13 turquoise 1 16985958 17011928
22298 ENSG00000139540.7 violet 12 56230049 56237846
22299 ENSG00000041988.11 turquoise 1 6624866 6635586
22300 ENSG00000114062.13 grey60 15 25333728 25439056
22301 ENSG00000046647.9 tan X 14008279 14029893
22302 ENSG00000167703.10 turquoise 17 1569267 1628886
22303 ENSG00000127947.11 white 7 77537275 77640071
22304 ENSG00000164073.5 midnightblue 4 127917805 127965995
22305 ENSG00000204706.10 pink 9 70033921 70175888
22306 ENSG00000124253.9 blue 20 57561080 57568112
22307 ENSG00000165471.6 violet 10 52765380 52771700
22308 ENSG00000176933.4 turquoise 6 28217643 28218634
22309 ENSG00000227954.2 purple 6 133502252 133892802
22310 ENSG00000168754.9 red 2 96875882 97018438
22311 ENSG00000236055.1 green NA NA NA
22312 ENSG00000236104.2 darkorange 6 33314406 33317942
22313 ENSG00000153066.8 midnightblue 16 11679080 11742878
22314 ENSG00000004866.14 midnightblue 7 116953238 117230103
22315 ENSG00000100325.10 lightyellow 22 29788608 29838304
22316 ENSG00000121207.7 salmon 4 154626945 154753118
22317 ENSG00000198734.6 violet 1 169514166 169586588
22318 ENSG00000154133.10 darkgrey 11 124883691 124898500
22319 ENSG00000199691.1 yellow 20 38761528 38761842
22320 ENSG00000104879.4 pink 19 45306414 45322977
22321 ENSG00000273232.1 lightcyan 18 22882825 22883357
22322 ENSG00000226754.1 lightgreen 1 53238610 53242783
22323 ENSG00000158201.5 magenta 18 21650897 21704805
22324 ENSG00000256433.1 grey60 12 6393905 6396148
22325 ENSG00000271751.1 lightcyan 11 119065263 119065677
22326 ENSG00000231873.1 violet 3 40766207 40862626
22327 ENSG00000084092.6 blue 4 56963370 56978823
22328 ENSG00000255328.1 brown 11 327171 330122
22329 ENSG00000272145.1 lightcyan 1 40690380 40692066
22330 ENSG00000079432.3 turquoise 19 42268537 42295797
22331 ENSG00000139679.11 pink 13 48389567 48444704
22332 ENSG00000235559.1 black 6 28783633 28784004
22333 ENSG00000238120.1 purple 22 45604432 45605621
22334 ENSG00000228624.3 darkred 6 113969701 114471705
22335 ENSG00000137337.10 darkorange 6 30699807 30717889
22336 ENSG00000272109.1 turquoise 5 96804353 96806105
22337 ENSG00000242463.2 blue 22 50371210 50371496
22338 ENSG00000251511.1 salmon 4 156585979 156590039
22339 ENSG00000144199.7 blue 2 97083583 97094882
22340 ENSG00000196712.12 white 17 31094927 31382116
22341 ENSG00000156050.4 darkred 14 73931501 73950414
22342 ENSG00000170099.5 violet 14 94304248 94323394
22343 ENSG00000080618.9 violet 13 46053186 46105076
22344 ENSG00000141644.13 lightyellow 18 50266882 50281774
22345 ENSG00000137770.9 magenta 15 44427234 44529038
22346 ENSG00000198954.4 blue 10 68988721 69016982
22347 ENSG00000233522.1 purple Y 18326253 18353210
22348 ENSG00000267114.1 purple 19 44950044 44954007
22349 ENSG00000226216.1 turquoise 3 29390848 29391218
22350 ENSG00000090534.13 pink 3 184371935 184378144
22351 ENSG00000129437.5 yellow 19 51077495 51084245
22352 ENSG00000197256.6 turquoise 19 11164267 11197791
22353 ENSG00000231725.1 purple X 48636165 48637135
22354 ENSG00000227344.2 magenta 7 53187388 53188938
22355 ENSG00000081051.3 violet 4 73431138 73456174
22356 ENSG00000162924.9 grey60 2 60881521 60931610
22357 ENSG00000158373.7 tan 6 26158146 26171349
22358 ENSG00000167981.4 lightgreen 16 3432422 3443542
22359 ENSG00000237748.1 green X 56737242 56737577
22360 ENSG00000249167.1 darkred 5 116574482 116591398
22361 ENSG00000147481.9 black 8 49909789 50794118
22362 ENSG00000205086.5 magenta 2 41935368 41954266
22363 ENSG00000266910.1 midnightblue 19 30037423 30038156
22364 ENSG00000257830.1 darkolivegreen 12 52274647 52279156
22365 ENSG00000178146.9 pink X 101778969 101780538
22366 ENSG00000179397.13 magenta 1 244454377 244641177
22367 ENSG00000241081.1 purple 14 76886377 76886750
22368 ENSG00000242301.1 green NA NA NA
22369 ENSG00000229314.4 violet 9 114323056 114326475
22370 ENSG00000253433.1 magenta 8 134838069 134842637
22371 ENSG00000226747.2 turquoise 2 185719874 185740479
22372 ENSG00000261705.1 midnightblue NA NA NA
22373 ENSG00000232093.1 magenta 1 155045191 155046118
22374 ENSG00000163631.12 violet 4 73397114 73421412
22375 ENSG00000258857.1 turquoise 14 50397013 50398345
22376 ENSG00000205882.4 yellow 8 11993174 11996312
22377 ENSG00000080608.9 lightcyan 9 2720469 2844241
22378 ENSG00000243276.1 brown 3 118004819 118557668
22379 ENSG00000043093.9 grey60 3 182938074 182985953
22380 ENSG00000135722.4 steelblue 16 67159931 67164570
22381 ENSG00000218018.2 brown 20 57384160 57393062
22382 ENSG00000084674.9 violet 2 21001429 21044073
22383 ENSG00000267325.1 darkred 18 55776727 55781721
22384 ENSG00000239481.1 blue 11 71669520 71670297
22385 ENSG00000009413.11 grey60 6 111299028 111483715
22386 ENSG00000179950.9 turquoise 8 143816344 143829859
22387 ENSG00000186197.8 turquoise 1 236348262 236484914
22388 ENSG00000068028.13 orange 3 50329782 50340980
22389 ENSG00000270696.1 darkgreen 2 75660462 75662208
22390 ENSG00000189375.6 yellow 17 18635006 18661950
22391 ENSG00000173702.3 purple 3 124905442 124953819
22392 ENSG00000214517.4 turquoise 11 74171099 74254703
22393 ENSG00000183747.7 violet 16 20451461 20487667
22394 ENSG00000135392.11 turquoise 12 55820960 55830824
22395 ENSG00000165799.4 green 14 21042226 21044234
22396 ENSG00000160959.3 blue 8 144517992 144525178
22397 ENSG00000223772.1 salmon X 86304367 86305086
22398 ENSG00000254229.2 black 8 8027077 8032305
22399 ENSG00000269374.1 turquoise 19 42485076 42485714
22400 ENSG00000268471.3 lightcyan 4 152536264 152539263
22401 ENSG00000117148.6 magenta 1 17755313 17827063
22402 ENSG00000151655.13 violet 10 7703269 7749520
22403 ENSG00000107890.12 grey60 10 26991914 27100498
22404 ENSG00000249464.1 pink 4 123650267 123930406
22405 ENSG00000124226.7 blue 20 49936336 49953892
22406 ENSG00000069812.7 turquoise 1 6412418 6424670
22407 ENSG00000175985.8 yellow 14 69484692 69531551
22408 ENSG00000108786.6 turquoise 17 42549214 42555213
22409 ENSG00000270181.1 darkturquoise 13 102807354 102872398
22410 ENSG00000166260.6 orange 17 54951902 54968785
22411 ENSG00000143194.8 red 1 166975582 167022214
22412 ENSG00000146282.13 darkgrey 6 87514378 87590003
22413 ENSG00000105619.9 turquoise 19 54107013 54115675
22414 ENSG00000259444.1 violet 14 103094723 103098885
22415 ENSG00000066117.10 blue 12 50084972 50100712
22416 ENSG00000185803.4 blue 8 144354135 144361272
22417 ENSG00000269783.1 green NA NA NA
22418 ENSG00000115652.10 blue 2 106093303 106194339
22419 ENSG00000008311.10 darkred 7 122075647 122144280
22420 ENSG00000227225.1 turquoise 17 19602259 19603208
22421 ENSG00000072864.8 orange 16 15643267 15726353
22422 ENSG00000116209.7 lightgreen 1 54026681 54053504
22423 ENSG00000108592.12 blue 17 63819433 63830012
22424 ENSG00000261728.1 darkred 13 34925834 34928076
22425 ENSG00000119707.9 darkgrey 14 73058436 73123898
22426 ENSG00000259848.4 red 2 94867486 94947341
22427 ENSG00000258867.1 violet 14 88024550 88097619
22428 ENSG00000242086.4 midnightblue 3 195658062 195739964
22429 ENSG00000262119.1 salmon 14 26592747 26594517
22430 ENSG00000236230.1 blue 1 222089169 222387434
22431 ENSG00000170165.5 pink 9 42901238 42920095
22432 ENSG00000004700.11 darkgreen 12 21468911 21501669
22433 ENSG00000177731.11 blue 17 18244836 18258916
22434 ENSG00000185088.8 lightgreen 15 63125872 63158021
22435 ENSG00000140519.8 purple 15 89471398 89496613
22436 ENSG00000085719.7 white 8 86484830 86561498
22437 ENSG00000169905.8 saddlebrown 1 179839967 179877803
22438 ENSG00000136856.13 turquoise 9 127397138 127408424
22439 ENSG00000188130.9 darkorange 22 50245450 50261825
22440 ENSG00000257817.1 magenta 12 114713811 114767957
22441 ENSG00000118518.11 orange 6 127266610 127288567
22442 ENSG00000165233.13 lightyellow 9 93096218 93113283
22443 ENSG00000090512.7 violet 3 186635969 186653141
22444 ENSG00000212743.1 green 10 6350316 6352762
22445 ENSG00000206530.4 darkmagenta 3 113286930 113441610
22446 ENSG00000223551.1 brown 9 128342153 128342770
22447 ENSG00000196236.8 royalblue 22 40857077 40932815
22448 ENSG00000100665.7 violet 14 94561091 94569913
22449 ENSG00000168228.10 midnightblue 4 25312785 25370383
22450 ENSG00000155875.9 black 9 18927658 19049354
22451 ENSG00000145220.9 darkgrey 4 4267701 4290169
22452 ENSG00000115750.12 purple 2 9843354 9934416
22453 ENSG00000244038.5 lightyellow 1 20651767 20661544
22454 ENSG00000273477.1 red NA NA NA
22455 ENSG00000260213.1 magenta 16 81016792 81035759
22456 ENSG00000132394.6 lightyellow 3 128153454 128408646
22457 ENSG00000084463.3 royalblue 12 14784579 14803540
22458 ENSG00000270482.1 green 12 118375350 118376275
22459 ENSG00000259876.1 green 16 12556353 12557694
22460 ENSG00000272374.1 magenta 6 35220370 35224630
22461 ENSG00000257925.1 purple 12 47237734 47279021
22462 ENSG00000248796.1 black 2 131201142 131202941
22463 ENSG00000224809.2 turquoise 9 92171241 92173494
22464 ENSG00000178623.7 pink 2 240605431 240631259
22465 ENSG00000256028.2 red 12 122975320 122982907
22466 ENSG00000161914.5 lightyellow 19 11483427 11505923
22467 ENSG00000233517.1 violet 7 28987028 28988899
22468 ENSG00000236750.1 salmon 2 95641634 95641980
22469 ENSG00000215817.3 green 1 219609627 219612062
22470 ENSG00000175390.8 darkorange 11 7970251 8001862
22471 ENSG00000145088.4 brown 3 121835183 121886526
22472 ENSG00000257815.1 royalblue 12 69904033 70243360
22473 ENSG00000158571.6 pink X 54932961 54998534
22474 ENSG00000148965.4 violet 11 18231349 18236893
22475 ENSG00000231683.2 purple 6 53561289 53617171
22476 ENSG00000200674.1 magenta 1 173791548 173791887
22477 ENSG00000258796.1 salmon 14 66760532 66761018
22478 ENSG00000179406.6 lightyellow 7 66376044 66401338
22479 ENSG00000133704.5 darkgrey 12 30628988 30695986
22480 ENSG00000125744.7 darkorange 19 45485289 45497061
22481 ENSG00000104866.6 blue 19 45091396 45148077
22482 ENSG00000259246.3 violet 15 67000777 67001181
22483 ENSG00000129158.6 paleturquoise 11 17788048 18013162
22484 ENSG00000229827.1 green 2 169577371 169577746
22485 ENSG00000260105.2 violet 17 42865922 42874369
22486 ENSG00000224574.1 turquoise 21 45407386 45410065
22487 ENSG00000250348.1 pink 5 76285542 76311462
22488 ENSG00000253632.1 red 8 29527312 29530323
22489 ENSG00000211456.6 lightcyan 3 45689056 45745424
22490 ENSG00000255343.1 purple 8 143833270 143834063
22491 ENSG00000236830.2 green 21 36131767 36175815
22492 ENSG00000197870.8 yellow 12 11265924 11269805
22493 ENSG00000225905.1 darkred 1 1420245 1422691
22494 ENSG00000213697.3 yellow 11 43522036 43523264
22495 ENSG00000188313.8 lightcyan 3 146515180 146544864
22496 ENSG00000271427.1 green 1 117364899 117365473
22497 ENSG00000155792.5 turquoise 8 119873717 120050913
22498 ENSG00000227450.2 red NA NA NA
22499 ENSG00000160326.9 turquoise 9 133471095 133479137
22500 ENSG00000066027.7 darkgrey 1 212285537 212361863
22501 ENSG00000147655.6 darkred 8 107899316 108083648
22502 ENSG00000259417.2 violet 15 80195484 80252213
22503 ENSG00000273352.1 darkmagenta 18 9519449 9520199
22504 ENSG00000236809.2 white 1 211417025 211417934
22505 ENSG00000270264.1 cyan 17 59885015 59885552
22506 ENSG00000234928.1 purple 22 23433564 23435071
22507 ENSG00000259707.1 salmon 15 82691723 82692358
22508 ENSG00000271597.1 yellow 2 69251818 69252364
22509 ENSG00000234199.2 pink 2 113979569 114007302
22510 ENSG00000226824.2 turquoise 7 66654538 66669855
22511 ENSG00000179144.4 brown 7 150514830 150521073
22512 ENSG00000163521.11 lightgreen 2 219236606 219245478
22513 ENSGR0000178605.8 darkorange NA NA NA
22514 ENSG00000178605.8 darkorange X 304529 318819
22515 ENSG00000133111.3 midnightblue 13 36819224 36829104
22516 ENSG00000166333.9 paleturquoise 11 6603708 6610874
22517 ENSG00000226761.3 steelblue 12 11061365 11062294
22518 ENSG00000111339.6 violet 12 14825569 14843495
22519 ENSG00000273011.1 pink 7 149890739 149891416
22520 ENSG00000269933.1 red 1 71005854 71006502
22521 ENSG00000207119.1 magenta 15 69457941 69458149
22522 ENSG00000171791.10 brown 18 63123346 63320128
22523 ENSG00000159224.4 purple 17 48958554 48968596
22524 ENSG00000187186.10 turquoise 9 34664163 34666112
22525 ENSG00000103512.10 turquoise 16 14833681 14896160
22526 ENSG00000223477.3 purple NA NA NA
22527 ENSG00000213215.1 pink 7 143959927 143961015
22528 ENSG00000184014.3 tan 11 9138825 9265390
22529 ENSG00000259871.1 purple 16 19315164 19316526
22530 ENSG00000162735.14 blue 1 160276812 160286348
22531 ENSG00000228120.2 pink 21 43159066 43162277
22532 ENSG00000158470.5 royalblue 20 49632945 49713878
22533 ENSG00000125551.14 blue 2 87748087 87758793
22534 ENSG00000186234.7 yellow 4 9692495 9702954
22535 ENSG00000253649.1 turquoise 8 10482878 10547585
22536 ENSG00000178919.7 purple 9 97853254 97856715
22537 ENSG00000260908.1 green 16 29053732 29108108
22538 ENSG00000187051.4 blue 22 39529093 39532855
22539 ENSG00000102384.9 grey60 X 101098218 101163681
22540 ENSG00000214514.3 magenta 17 41626327 41640199
22541 ENSG00000178015.4 brown 5 95620078 95622142
22542 ENSG00000231227.1 magenta 9 124010530 124011114
22543 ENSG00000099364.12 turquoise 16 30923055 30948783
22544 ENSG00000256210.2 turquoise 19 14792318 14792533
22545 ENSG00000068912.9 lightgreen 2 53787044 53818819
22546 ENSG00000267586.2 blue 18 42159283 42691422
22547 ENSG00000087053.14 darkgrey 11 95832882 95925315
22548 ENSG00000044446.7 pink X 18892300 18984598
22549 ENSG00000239373.2 lightyellow 1 171492411 171492704
22550 ENSG00000267222.1 blue 17 42495867 42496550
22551 ENSG00000230756.1 purple 2 130212870 130213490
22552 ENSG00000235554.1 white 17 16616848 16617881
22553 ENSG00000249173.1 brown 4 184893871 184899454
22554 ENSG00000214021.11 orange 3 9808086 9855138
22555 ENSG00000253483.1 blue 8 23483016 23483534
22556 ENSG00000261366.1 magenta 6 95575183 95577450
22557 ENSG00000117707.11 violet 1 213983181 214041502
22558 ENSG00000241170.2 magenta 11 74876286 74920022
22559 ENSG00000241765.2 magenta 12 69422656 69422995
22560 ENSG00000164128.2 green 4 163323961 163344832
22561 ENSG00000223820.5 magenta 10 87817928 87845612
22562 ENSG00000099910.12 tan 22 20441519 20495883
22563 ENSG00000057593.9 violet 13 113105788 113120681
22564 ENSG00000261646.1 red 4 173467833 173470041
22565 ENSG00000183621.11 white 10 30820207 31031937
22566 ENSG00000169718.13 blue 17 82057506 82065887
22567 ENSG00000111291.4 turquoise 12 12940775 12952147
22568 ENSG00000248175.1 magenta NA NA NA
22569 ENSG00000256420.1 salmon 12 66563967 66569194
22570 ENSG00000224272.2 pink 2 241808312 241812016
22571 ENSG00000170417.10 white 2 102736908 102843893
22572 ENSG00000179979.7 turquoise 4 1391552 1395989
22573 ENSG00000223812.1 red 3 191557324 191590356
22574 ENSG00000249863.2 grey60 4 37868292 37869978
22575 ENSG00000055332.12 grey60 2 37099210 37157065
22576 ENSG00000245869.2 magenta 11 118885841 118887742
22577 ENSG00000067066.12 darkred 2 230415942 230544090
22578 ENSG00000196455.3 royalblue 3 130678935 130746829
22579 ENSG00000256594.3 darkmagenta 12 9633419 9658412
22580 ENSG00000244314.2 tan 3 195146728 195147003
22581 ENSG00000243636.1 yellow 1 207179296 207184062
22582 ENSG00000168028.9 tan 3 39406689 39412542
22583 ENSG00000129910.3 yellow 16 89171767 89195492
22584 ENSG00000180210.10 violet 11 46719180 46739506
22585 ENSG00000158158.7 blue 2 96760902 96811891
22586 ENSG00000257056.2 salmon 14 28783491 28785787
22587 ENSG00000258648.1 salmon 14 30683045 30683598
22588 ENSG00000160062.10 magenta 1 32539427 32605939
22589 ENSG00000141873.6 darkorange 19 2732204 2740152
22590 ENSG00000005812.6 magenta 13 76992598 77027195
22591 ENSG00000267520.2 brown 2 60925909 60931610
22592 ENSG00000132671.4 black 20 23035386 23036812
22593 ENSG00000213876.4 pink 17 7140930 7141592
22594 ENSG00000153404.9 darkred 5 140258 189970
22595 ENSG00000112851.10 grey60 5 65926475 66082549
22596 ENSG00000166734.14 turquoise 15 44288729 44415758
22597 ENSG00000268643.1 turquoise 19 42234583 42255132
22598 ENSG00000266237.1 salmon 18 26266009 26267409
22599 ENSG00000072778.15 steelblue 17 7217125 7225273
22600 ENSG00000143603.14 brown 1 154697455 154870280
22601 ENSG00000162636.11 magenta 1 108560089 108644900
22602 ENSG00000172955.13 violet 4 99202638 99219537
22603 ENSG00000240457.2 yellow 14 102077180 102077472
22604 ENSG00000231466.2 white 22 25349543 25350322
22605 ENSG00000168676.6 brown 16 67289428 67326763
22606 ENSG00000167004.8 turquoise 15 43746392 43773279
22607 ENSG00000108509.16 paleturquoise 17 4967992 4987652
22608 ENSG00000096433.6 blue 6 33620365 33696574
22609 ENSG00000172482.4 violet 2 240868479 240880502
22610 ENSG00000239305.2 white 2 86603393 86623866
22611 ENSG00000008441.12 turquoise 19 12995608 13098796
22612 ENSG00000109805.5 lightcyan 4 17810902 17844862
22613 ENSG00000184560.3 black 17 7425615 7427568
22614 ENSG00000198650.6 violet 16 71565660 71577130
22615 ENSG00000119812.14 tan 2 33583658 33599382
22616 ENSG00000118137.5 violet 11 116835751 116837950
22617 ENSG00000269633.1 brown NA NA NA
22618 ENSG00000270067.1 purple 5 112893333 112894001
22619 ENSG00000268593.1 lightcyan 19 55707550 55707855
22620 ENSG00000175899.10 violet 12 9067664 9116229
22621 ENSG00000225882.1 green X 17970197 18104644
22622 ENSG00000221926.7 purple 17 15627960 15684311
22623 ENSG00000105997.18 turquoise 7 27106184 27152581
22624 ENSG00000185049.8 darkorange 4 1982714 2041903
22625 ENSG00000233058.1 brown 3 194487454 194518279
22626 ENSG00000250696.1 violet 4 69182100 69216766
22627 ENSG00000101846.6 magenta X 7219456 7354810
22628 ENSG00000226508.1 black 2 105144113 105145424
22629 ENSG00000230020.1 purple X 17552349 17557387
22630 ENSG00000223518.5 red 15 36798596 36818459
22631 ENSG00000234458.3 turquoise 3 125703349 125704312
22632 ENSG00000139505.10 grey60 13 25246201 25288009
22633 ENSG00000243107.1 cyan 7 92200014 92206857
22634 ENSG00000124939.4 yellow 11 62208668 62213939
22635 ENSG00000138459.4 darkolivegreen 3 112561709 112585577
22636 ENSG00000131050.6 purple 20 33161768 33181412
22637 ENSG00000172086.7 darkmagenta 2 88027205 88055729
22638 ENSG00000141294.5 lightgreen 17 47831627 47837713
22639 ENSG00000146826.10 darkorange 7 100154420 100158715
22640 ENSG00000261821.1 magenta 15 74365435 74371211
22641 ENSG00000142039.3 lightyellow 19 41310189 41324883
22642 ENSG00000160124.5 darkgrey 3 122359591 122383231
22643 ENSG00000246379.2 salmon 16 56092987 56191094
22644 ENSG00000135406.9 yellow 12 49293252 49298686
